aX,aY,aZ,gX,gY,gZ
-0.00710000,-0.00250000,0.10090000,-0.00007000,-0.00385000,0.00056000
-0.00710000,-0.00250000,0.10090000,-0.00007000,-0.00385000,0.00056000
-0.00760000,-0.00240000,0.10150000,-0.00077000,-0.00308000,0.00105000
-0.00760000,-0.00240000,0.10150000,-0.00077000,-0.00308000,0.00105000
-0.00710000,-0.00200000,0.10090000,-0.00049000,-0.00287000,0.00056000
-0.00710000,-0.00200000,0.10090000,-0.00049000,-0.00287000,0.00056000
-0.00690000,-0.00170000,0.10080000,0.00042000,-0.00259000,0.00021000
-0.00730000,-0.00060000,0.10120000,0.00063000,-0.00189000,0.00007000
-0.00490000,-0.00210000,0.10070000,0.00021000,-0.00133000,-0.00007000
-0.00490000,-0.00210000,0.10070000,0.00021000,-0.00133000,-0.00007000
-0.00410000,-0.00050000,0.09610000,0.00007000,-0.00238000,0.00070000
-0.00680000,-0.00200000,0.10220000,0.00413000,0.00077000,0.00196000
-0.00810000,-0.00440000,0.10170000,0.00490000,0.00280000,0.00280000
-0.00850000,-0.00230000,0.10560000,0.00630000,0.00406000,0.00364000
-0.00680000,-0.00150000,0.10610000,0.00686000,-0.00070000,0.00175000
-0.00680000,-0.00150000,0.10610000,0.00189000,-0.00574000,0.00133000
-0.00530000,-0.00430000,0.10220000,0.00189000,-0.00574000,0.00133000
-0.00390000,-0.00230000,0.09430000,-0.00385000,-0.00329000,0.00336000
-0.00190000,-0.00120000,0.08910000,-0.00161000,0.00014000,0.00287000
0.00150000,0.00210000,0.08950000,0.00651000,0.00518000,0.00161000
0.00140000,0.00520000,0.09000000,0.01505000,0.01344000,0.00609000
-0.02500000,-0.00290000,0.16860000,0.01729000,0.03087000,0.01190000
-0.02500000,-0.00290000,0.16860000,0.01729000,0.03087000,0.01190000
-0.03900000,-0.00130000,0.11850000,-0.03199000,0.04907000,0.00245000
-0.01430000,-0.00330000,0.04730000,-0.04669000,0.00546000,-0.00294000
-0.00040000,-0.00090000,0.07990000,-0.01428000,-0.04270000,-0.00210000
0.00050000,-0.00510000,0.10830000,0.00238000,0.02058000,-0.00007000
-0.02190000,-0.00040000,0.07420000,0.00707000,0.02898000,0.00777000
-0.02190000,-0.00040000,0.07420000,0.00707000,0.02898000,0.00777000
-0.02840000,-0.00910000,0.11110000,0.01666000,0.00126000,-0.00105000
-0.01370000,-0.00480000,0.09730000,0.00224000,-0.01099000,-0.00672000
-0.00750000,-0.00090000,0.11040000,-0.00434000,-0.02506000,-0.00147000
-0.00750000,-0.00090000,0.11040000,-0.00434000,-0.02506000,0.00091000
-0.01060000,-0.00360000,0.11610000,0.00168000,-0.02261000,0.00035000
-0.01610000,-0.00700000,0.10840000,0.00168000,-0.02261000,0.00035000
-0.00860000,0.00060000,0.10130000,0.00455000,-0.02688000,-0.00406000
-0.00830000,0.00120000,0.10870000,0.01330000,-0.01624000,0.00042000
-0.00710000,-0.00640000,0.09090000,0.00252000,-0.01897000,0.00070000
-0.00020000,-0.00090000,0.09400000,-0.00231000,-0.00987000,-0.00091000
0.00090000,-0.00740000,0.08840000,0.00154000,-0.00336000,-0.00098000
0.00090000,-0.00740000,0.08840000,0.00154000,-0.00336000,-0.00098000
-0.00740000,-0.00290000,0.08920000,0.00847000,0.00035000,0.00056000
-0.01540000,-0.00130000,0.10780000,0.01722000,0.00819000,0.00483000
-0.01330000,-0.00080000,0.10950000,0.00973000,0.00231000,0.00063000
-0.00860000,-0.00130000,0.10200000,-0.00161000,-0.00469000,-0.00182000
-0.00640000,-0.00350000,0.09680000,-0.00553000,-0.00392000,-0.00126000
-0.00640000,-0.00350000,0.09680000,-0.00553000,-0.00392000,0.00035000
-0.00890000,0.00000000,0.10420000,-0.00119000,0.00105000,0.00035000
-0.01190000,0.00040000,0.10730000,0.00287000,-0.00231000,0.00049000
-0.01050000,-0.00220000,0.10590000,0.00021000,-0.00679000,-0.00098000
-0.00650000,-0.00150000,0.09880000,-0.00686000,-0.00889000,-0.00175000
-0.00560000,-0.00030000,0.09580000,-0.00658000,-0.00525000,-0.00084000
-0.00560000,-0.00030000,0.09580000,-0.00658000,-0.00525000,-0.00084000
-0.00990000,-0.00120000,0.10070000,-0.00203000,-0.00105000,0.00049000
-0.01220000,-0.00070000,0.10250000,-0.00119000,0.00028000,0.00035000
-0.00830000,0.00100000,0.10340000,-0.00203000,-0.00203000,-0.00154000
-0.00570000,0.00090000,0.10490000,-0.00091000,-0.00371000,-0.00147000
-0.00750000,-0.00260000,0.10440000,-0.00238000,-0.00441000,-0.00014000
-0.00860000,-0.00240000,0.09820000,0.00028000,-0.00490000,0.00098000
-0.00880000,-0.00290000,0.10030000,0.00112000,-0.00350000,0.00007000
-0.00790000,-0.00270000,0.10030000,0.00224000,-0.00287000,0.00014000
-0.00790000,-0.00270000,0.10030000,0.00224000,-0.00287000,0.00014000
-0.00890000,-0.00280000,0.10170000,0.00175000,-0.00196000,0.00028000
-0.00890000,-0.00280000,0.10170000,0.00175000,-0.00196000,0.00028000
-0.00990000,-0.00240000,0.10070000,0.00014000,-0.00182000,0.00028000
-0.00940000,-0.00220000,0.10120000,0.00042000,-0.00210000,-0.00035000
-0.00940000,-0.00220000,0.10120000,0.00042000,-0.00210000,-0.00035000
-0.00860000,-0.00200000,0.10160000,0.00091000,-0.00273000,-0.00063000
-0.00860000,-0.00120000,0.10250000,0.00014000,-0.00308000,-0.00063000
-0.00760000,-0.00220000,0.10240000,-0.00203000,-0.00371000,-0.00063000
-0.00760000,-0.00220000,0.10160000,-0.00434000,-0.00567000,-0.00056000
-0.00640000,-0.00450000,0.10160000,-0.00434000,-0.00567000,-0.00056000
-0.00620000,-0.00700000,0.10080000,-0.00399000,-0.00532000,-0.00042000
-0.00440000,-0.00280000,0.10240000,-0.00133000,-0.00427000,0.00007000
-0.00100000,0.00270000,0.10010000,0.00245000,-0.00581000,0.00119000
0.00330000,0.00510000,0.08330000,0.00623000,-0.00609000,0.00182000
0.00400000,-0.00230000,0.06020000,0.01344000,0.00084000,0.00294000
0.00400000,-0.00230000,0.06020000,0.01344000,0.00084000,0.00294000
-0.00540000,-0.00770000,0.09250000,0.02996000,0.03094000,0.01218000
-0.03820000,0.00970000,0.18640000,0.02254000,0.08512000,0.01855000
-0.03900000,0.01270000,0.07420000,-0.01883000,0.07175000,0.01505000
-0.02360000,-0.01720000,0.05220000,-0.00392000,-0.02198000,-0.00252000
-0.01000000,-0.02610000,0.13950000,0.00084000,-0.01862000,-0.01939000
-0.01000000,-0.02610000,0.13950000,-0.03255000,0.02891000,-0.00742000
-0.01050000,-0.00930000,0.06870000,-0.03255000,0.02891000,-0.00742000
-0.02900000,0.00300000,0.11610000,-0.01750000,-0.02338000,0.00749000
-0.01080000,-0.00180000,0.09670000,-0.00224000,-0.02373000,-0.00371000
-0.00570000,-0.00240000,0.12440000,-0.00091000,-0.02849000,-0.00413000
-0.01650000,-0.00860000,0.12160000,-0.01155000,-0.02499000,0.00105000
-0.02400000,0.00120000,0.11440000,-0.01155000,-0.03045000,0.00119000
-0.02400000,0.00120000,0.11440000,-0.01155000,-0.03045000,0.00119000
-0.02090000,-0.00520000,0.10000000,0.00105000,-0.02926000,-0.00245000
0.00530000,0.00230000,0.09040000,-0.00749000,-0.04501000,-0.01043000
0.02730000,0.00400000,0.03730000,-0.00469000,-0.02163000,-0.00714000
0.01970000,0.00650000,0.11220000,0.01911000,0.00161000,0.00210000
-0.02320000,-0.02030000,0.11100000,0.01932000,0.02961000,0.01064000
-0.02320000,-0.02030000,0.11100000,0.01932000,0.02961000,0.01064000
-0.03970000,-0.01380000,0.10850000,-0.00581000,0.00371000,0.00196000
-0.01710000,-0.00560000,0.09750000,-0.01099000,-0.01883000,-0.00602000
0.00500000,-0.00490000,0.10510000,-0.00364000,-0.02093000,-0.00574000
0.00300000,-0.00370000,0.09620000,0.00007000,-0.00938000,-0.00224000
0.00300000,-0.00370000,0.09620000,0.00007000,-0.00938000,-0.00224000
-0.01140000,-0.00220000,0.09930000,0.00406000,-0.00147000,0.00336000
-0.01530000,-0.00230000,0.09300000,0.00574000,-0.00028000,0.00448000
-0.00850000,-0.00080000,0.09850000,0.00497000,-0.00371000,-0.00028000
-0.00550000,-0.00090000,0.10010000,0.00420000,-0.00238000,-0.00154000
-0.00960000,-0.00020000,0.10220000,0.00476000,-0.00021000,0.00035000
-0.00960000,-0.00020000,0.10220000,0.00476000,-0.00021000,0.00217000
-0.01250000,-0.00130000,0.10210000,0.00420000,-0.00112000,0.00217000
-0.00980000,-0.00280000,0.10280000,0.00035000,-0.00217000,-0.00056000
-0.00820000,-0.00590000,0.10380000,-0.00329000,-0.00238000,-0.00091000
-0.00940000,-0.00680000,0.10470000,-0.00497000,-0.00119000,0.00000000
-0.00890000,-0.00240000,0.10200000,-0.00392000,-0.00280000,-0.00119000
-0.00890000,-0.00240000,0.10200000,0.00119000,-0.00476000,-0.00203000
-0.00660000,-0.00020000,0.10300000,0.00119000,-0.00476000,-0.00203000
-0.00770000,-0.00260000,0.10390000,0.00084000,-0.00469000,-0.00126000
-0.00960000,-0.00340000,0.10080000,-0.00553000,-0.00329000,-0.00091000
-0.00780000,-0.00430000,0.09780000,-0.00721000,-0.00385000,-0.00140000
-0.00750000,-0.00340000,0.10140000,0.00217000,-0.00161000,0.00042000
-0.00820000,-0.00320000,0.10450000,0.00301000,-0.00182000,0.00007000
-0.00850000,-0.00510000,0.10350000,-0.00056000,-0.00357000,-0.00035000
-0.00710000,-0.00420000,0.10240000,-0.00343000,-0.00532000,-0.00014000
-0.00710000,-0.00420000,0.10240000,-0.00091000,-0.00602000,-0.00007000
-0.00660000,-0.00380000,0.10070000,-0.00091000,-0.00602000,-0.00007000
-0.00740000,-0.00410000,0.10010000,0.00182000,-0.00518000,-0.00056000
-0.00740000,-0.00410000,0.10010000,0.00182000,-0.00518000,-0.00056000
-0.00790000,-0.00240000,0.10170000,0.00098000,-0.00448000,-0.00021000
-0.00620000,-0.00230000,0.10210000,-0.00147000,-0.00441000,0.00000000
-0.00260000,-0.00370000,0.09910000,-0.00308000,-0.00504000,0.00028000
-0.00100000,-0.00380000,0.10300000,-0.00028000,-0.00546000,0.00189000
0.00230000,-0.00270000,0.09660000,0.00490000,-0.00413000,0.00371000
0.00230000,-0.00270000,0.09660000,0.01316000,-0.00203000,0.00448000
0.00680000,0.00200000,0.07310000,0.01316000,-0.00203000,0.00448000
0.00030000,-0.00370000,0.05550000,0.03010000,0.01379000,0.00910000
-0.02590000,-0.00340000,0.15200000,0.04494000,0.05537000,0.01435000
-0.04200000,0.01000000,0.15180000,-0.00189000,0.08645000,0.00665000
-0.02910000,-0.00460000,0.05110000,-0.04032000,0.00245000,0.00175000
-0.02910000,-0.00460000,0.05110000,-0.01043000,-0.03787000,-0.00777000
-0.00330000,-0.01200000,0.07660000,-0.01043000,-0.03787000,-0.00777000
0.00180000,-0.00950000,0.11020000,0.00147000,0.01890000,-0.00483000
-0.02320000,0.00460000,0.08090000,0.00525000,0.01127000,0.01078000
-0.02520000,-0.00190000,0.11080000,0.02093000,-0.01050000,0.00315000
-0.01320000,-0.00280000,0.11790000,0.01204000,-0.01141000,-0.00322000
-0.01730000,-0.01220000,0.13940000,-0.01505000,-0.02856000,0.00525000
-0.01730000,-0.01220000,0.13940000,-0.01505000,-0.02856000,0.00525000
-0.03090000,-0.00930000,0.13520000,-0.04305000,-0.03787000,0.00840000
-0.02170000,-0.01220000,0.10070000,-0.02919000,-0.03647000,-0.00210000
0.01120000,-0.00890000,0.08210000,-0.01169000,-0.04508000,-0.01575000
0.03710000,0.01370000,0.02000000,-0.00770000,-0.03493000,-0.01358000
0.01340000,0.01940000,0.08390000,0.04004000,0.01043000,0.00742000
0.01340000,0.01940000,0.08390000,0.04004000,0.01043000,0.00637000
-0.02960000,-0.01830000,0.13590000,0.05061000,0.05852000,0.00637000
-0.04580000,-0.01930000,0.10870000,-0.00518000,0.02723000,-0.00672000
-0.02500000,-0.00830000,0.10450000,-0.03752000,-0.03381000,-0.01582000
0.00800000,-0.00540000,0.09440000,-0.03556000,-0.04690000,-0.01225000
0.01650000,-0.00300000,0.09280000,-0.00868000,-0.01519000,-0.00847000
0.01650000,-0.00300000,0.10440000,0.01309000,-0.00140000,-0.00063000
-0.00320000,-0.00530000,0.10440000,0.01309000,-0.00140000,-0.00063000
-0.01610000,-0.00580000,0.10020000,0.01169000,-0.00266000,0.00273000
-0.00970000,0.00420000,0.09600000,0.00504000,-0.00315000,0.00084000
0.00120000,0.00670000,0.09390000,0.00497000,-0.01071000,-0.00175000
-0.00080000,-0.00190000,0.09470000,0.00910000,-0.00868000,0.00140000
-0.01210000,-0.00220000,0.10350000,0.00931000,-0.00028000,0.00679000
-0.01210000,-0.00220000,0.10350000,0.00686000,-0.00049000,0.00490000
-0.01380000,-0.00280000,0.10520000,0.00686000,-0.00049000,0.00490000
-0.00720000,-0.00720000,0.10800000,0.00266000,-0.00567000,0.00021000
-0.00580000,-0.00450000,0.10170000,-0.00147000,-0.00476000,0.00063000
-0.00580000,-0.00450000,0.09840000,0.00175000,-0.00315000,0.00049000
-0.00730000,-0.00120000,0.09840000,0.00175000,-0.00315000,0.00049000
-0.00790000,-0.00200000,0.10290000,0.00721000,-0.00252000,-0.00049000
-0.00790000,-0.00180000,0.10600000,0.00588000,-0.00266000,-0.00091000
-0.00800000,-0.00050000,0.10480000,0.00126000,-0.00336000,-0.00140000
-0.00680000,-0.00260000,0.10000000,-0.00168000,-0.00560000,-0.00175000
-0.00660000,-0.00130000,0.09940000,-0.00091000,-0.00406000,-0.00126000
-0.00660000,-0.00130000,0.09940000,-0.00091000,-0.00406000,-0.00126000
-0.00670000,-0.00070000,0.09790000,0.00126000,-0.00392000,-0.00133000
-0.00600000,-0.00360000,0.10270000,0.00231000,-0.00336000,-0.00119000
-0.00700000,-0.00430000,0.10110000,-0.00042000,-0.00231000,-0.00049000
-0.00670000,-0.00090000,0.10000000,0.00133000,-0.00238000,0.00000000
-0.00690000,-0.00090000,0.10210000,0.00049000,-0.00168000,0.00000000
-0.00700000,-0.00130000,0.10230000,0.00028000,-0.00231000,0.00000000
-0.00700000,-0.00130000,0.10230000,0.00028000,-0.00231000,0.00000000
-0.00810000,-0.00130000,0.10250000,0.00021000,-0.00259000,0.00021000
-0.00810000,-0.00130000,0.10250000,0.00021000,-0.00259000,0.00021000
-0.00730000,-0.00070000,0.10200000,-0.00077000,-0.00308000,-0.00028000
-0.00530000,-0.00090000,0.10290000,-0.00154000,-0.00385000,-0.00056000
-0.00520000,-0.00150000,0.10020000,-0.00140000,-0.00490000,-0.00021000
-0.00520000,-0.00150000,0.10020000,0.00070000,-0.00448000,0.00028000
-0.00470000,0.00000000,0.09850000,0.00070000,-0.00448000,0.00028000
-0.00430000,0.00270000,0.09980000,0.00357000,-0.00413000,0.00077000
0.00090000,0.00280000,0.09880000,0.00364000,-0.00203000,0.00098000
0.00460000,0.00390000,0.08730000,0.00224000,-0.00035000,0.00378000
-0.00040000,-0.00110000,0.07220000,0.00847000,0.00980000,0.00826000
-0.00510000,-0.00350000,0.08290000,0.02373000,0.03661000,0.01029000
-0.00510000,-0.00350000,0.08290000,0.02373000,0.03661000,0.01029000
-0.03310000,0.00310000,0.18560000,0.02604000,0.07273000,0.00973000
-0.03160000,0.00760000,0.08760000,-0.01589000,0.06657000,0.00336000
-0.01540000,-0.00810000,0.04770000,-0.01449000,-0.03458000,-0.00210000
0.00040000,-0.00730000,0.11890000,0.00539000,-0.01848000,-0.00574000
-0.01280000,-0.00380000,0.09280000,-0.00252000,0.03654000,0.00588000
-0.01280000,-0.00380000,0.09280000,-0.00252000,-0.01204000,0.00945000
-0.03700000,-0.00330000,0.11370000,-0.00126000,-0.01204000,0.00945000
-0.01910000,-0.00640000,0.10280000,-0.00154000,-0.01519000,-0.00623000
-0.00560000,-0.00480000,0.11560000,-0.00868000,-0.03206000,-0.00357000
-0.01080000,-0.00760000,0.11820000,-0.01876000,-0.03080000,0.00658000
-0.02230000,-0.00460000,0.11550000,-0.02842000,-0.03521000,0.00686000
-0.02230000,-0.00460000,0.11550000,-0.01827000,-0.03157000,-0.00203000
-0.01730000,-0.00580000,0.09520000,-0.01827000,-0.03157000,-0.00203000
0.00780000,-0.00620000,0.08370000,-0.00161000,-0.02373000,-0.01253000
0.01900000,0.00270000,0.07810000,0.00875000,-0.01827000,-0.00546000
0.00500000,0.00360000,0.09080000,0.02170000,0.00511000,0.00553000
0.00500000,0.00360000,0.09080000,0.02170000,0.00511000,0.00553000
-0.01310000,-0.00030000,0.10320000,0.02800000,0.02072000,0.00693000
-0.02260000,0.00100000,0.10930000,0.01869000,0.01120000,0.00539000
-0.01650000,-0.00010000,0.10650000,0.00217000,-0.00483000,0.00140000
-0.00510000,-0.00290000,0.10230000,-0.01400000,-0.01883000,-0.00231000
-0.00210000,-0.00230000,0.09240000,-0.01533000,-0.01407000,0.00014000
-0.00210000,-0.00230000,0.09240000,0.00098000,-0.00273000,0.00294000
-0.00740000,-0.00100000,0.09580000,0.00098000,-0.00273000,0.00294000
-0.01140000,-0.00260000,0.10170000,0.01162000,-0.00189000,0.00252000
-0.01110000,-0.00140000,0.10080000,0.00721000,0.00014000,0.00091000
-0.00860000,0.00020000,0.10210000,-0.00147000,-0.00294000,0.00042000
-0.00660000,-0.00120000,0.09980000,-0.00497000,-0.00245000,0.00049000
-0.00660000,-0.00120000,0.09980000,-0.00231000,-0.00014000,0.00140000
-0.00960000,-0.00020000,0.10000000,-0.00231000,-0.00014000,0.00140000
-0.01140000,0.00020000,0.10350000,0.00196000,-0.00105000,0.00042000
-0.00920000,-0.00060000,0.10400000,0.00105000,-0.00343000,-0.00112000
-0.00690000,-0.00070000,0.10220000,-0.00399000,-0.00462000,-0.00140000
-0.00680000,-0.00090000,0.10050000,-0.00588000,-0.00441000,-0.00056000
-0.00800000,0.00010000,0.09970000,-0.00252000,-0.00350000,0.00014000
-0.00800000,0.00010000,0.09970000,-0.00252000,-0.00350000,0.00014000
-0.00900000,0.00080000,0.10330000,0.00175000,-0.00364000,-0.00007000
-0.00820000,-0.00190000,0.09910000,-0.00014000,-0.00476000,-0.00084000
-0.00690000,0.00000000,0.09920000,-0.00301000,-0.00427000,-0.00049000
-0.00830000,-0.00240000,0.10240000,-0.00084000,-0.00252000,0.00014000
-0.00850000,-0.00460000,0.09900000,-0.00133000,-0.00434000,-0.00105000
-0.00850000,-0.00460000,0.09900000,-0.00133000,-0.00434000,-0.00105000
-0.00730000,-0.00080000,0.09700000,-0.00014000,-0.00336000,-0.00035000
-0.00770000,-0.00100000,0.10150000,-0.00021000,-0.00266000,0.00007000
-0.00750000,-0.00130000,0.10080000,0.00168000,-0.00217000,-0.00049000
-0.00750000,-0.00130000,0.10080000,0.00168000,-0.00217000,-0.00049000
-0.00770000,-0.00080000,0.10130000,0.00000000,-0.00203000,0.00021000
-0.00820000,-0.00140000,0.10280000,-0.00014000,-0.00231000,0.00063000
-0.00820000,-0.00140000,0.10280000,-0.00014000,-0.00231000,0.00063000
-0.00860000,-0.00170000,0.10260000,-0.00021000,-0.00259000,-0.00014000
-0.00870000,-0.00130000,0.10080000,-0.00042000,-0.00350000,-0.00063000
-0.00740000,-0.00180000,0.10110000,-0.00063000,-0.00399000,-0.00112000
-0.00740000,-0.00180000,0.10110000,-0.00063000,-0.00399000,-0.00112000
-0.00660000,-0.00080000,0.10170000,-0.00133000,-0.00385000,-0.00049000
-0.00690000,-0.00100000,0.10200000,-0.00154000,-0.00413000,0.00014000
-0.00650000,-0.00120000,0.10090000,-0.00168000,-0.00462000,0.00007000
-0.00650000,-0.00120000,0.09800000,-0.00133000,-0.00385000,0.00035000
-0.00470000,-0.00120000,0.09780000,0.00063000,-0.00245000,0.00077000
-0.00470000,-0.00120000,0.09780000,0.00350000,-0.00056000,0.00231000
-0.00280000,-0.00180000,0.10530000,0.00350000,-0.00056000,0.00231000
0.00000000,0.00550000,0.10680000,0.00322000,-0.00119000,0.00378000
0.00040000,0.01610000,0.08940000,0.00462000,0.00056000,0.00147000
0.00220000,-0.00280000,0.05790000,0.01239000,0.01302000,0.00301000
-0.02260000,-0.01690000,0.12720000,0.01274000,0.02065000,0.01029000
-0.02260000,-0.01690000,0.12720000,-0.02520000,0.04914000,-0.00028000
-0.04210000,0.00890000,0.14650000,-0.02520000,0.04914000,-0.00028000
-0.02090000,0.01230000,0.09640000,-0.03689000,0.03423000,-0.00609000
-0.00540000,-0.01560000,0.06030000,-0.02142000,-0.04480000,-0.00707000
0.00310000,-0.01360000,0.09990000,0.00196000,-0.00245000,-0.00805000
-0.01600000,-0.00560000,0.09000000,0.01106000,0.03080000,0.00693000
-0.01600000,-0.00560000,0.09000000,0.02016000,-0.00406000,0.00798000
-0.02880000,-0.00240000,0.10210000,0.02016000,-0.00406000,0.00798000
-0.01470000,-0.00400000,0.11050000,0.01911000,-0.00721000,-0.00245000
-0.00930000,-0.00620000,0.12100000,0.00147000,-0.01666000,0.00056000
-0.01470000,-0.01040000,0.11860000,-0.02002000,-0.02464000,0.00553000
-0.02020000,-0.00920000,0.11460000,-0.03052000,-0.03248000,0.00427000
-0.02020000,-0.00920000,0.09830000,-0.01967000,-0.03052000,0.00105000
-0.01570000,-0.00890000,0.09830000,-0.01967000,-0.03052000,0.00105000
0.00380000,-0.00960000,0.09010000,-0.00574000,-0.02415000,-0.00812000
0.01720000,-0.00100000,0.07170000,0.00385000,-0.01449000,-0.00609000
0.01130000,0.00340000,0.08360000,0.01918000,-0.00070000,0.00140000
-0.00670000,0.00770000,0.10250000,0.03619000,0.01939000,0.00756000
-0.02330000,0.00190000,0.10880000,0.03633000,0.02443000,0.01064000
-0.02330000,0.00190000,0.10880000,0.01113000,0.00448000,0.00469000
-0.02340000,0.00000000,0.10810000,0.01113000,0.00448000,0.00469000
-0.00980000,-0.00040000,0.10930000,-0.01428000,-0.01918000,-0.00049000
-0.00150000,-0.00270000,0.10200000,-0.02142000,-0.02009000,0.00014000
-0.00520000,-0.00500000,0.10030000,-0.01001000,-0.00763000,0.00161000
-0.01100000,-0.00080000,0.08980000,0.00245000,-0.00938000,0.00343000
-0.00840000,0.00410000,0.10230000,0.01190000,-0.00546000,0.00049000
-0.00840000,0.00410000,0.10230000,0.01190000,-0.00546000,0.00049000
-0.00690000,0.00080000,0.10340000,0.00791000,-0.00147000,-0.00245000
-0.01140000,-0.00140000,0.10260000,-0.00224000,-0.00350000,0.00154000
-0.01210000,-0.00200000,0.10320000,-0.00630000,-0.00252000,0.00203000
-0.01210000,-0.00200000,0.10320000,-0.00294000,-0.00574000,-0.00147000
-0.00880000,-0.00110000,0.09700000,-0.00294000,-0.00574000,-0.00147000
-0.00790000,0.00030000,0.10060000,0.00462000,-0.00490000,-0.00168000
-0.00870000,0.00070000,0.10120000,0.00364000,-0.00252000,-0.00182000
-0.00890000,-0.00080000,0.09820000,-0.00217000,-0.00287000,-0.00147000
-0.00860000,-0.00300000,0.10270000,-0.00406000,-0.00147000,-0.00175000
-0.00850000,-0.00390000,0.10330000,-0.00343000,-0.00182000,-0.00182000
-0.00850000,-0.00390000,0.10330000,-0.00343000,-0.00406000,-0.00238000
-0.00770000,-0.00340000,0.10000000,-0.00168000,-0.00406000,-0.00238000
-0.00750000,-0.00060000,0.10180000,0.00070000,-0.00301000,0.00021000
-0.00840000,-0.00250000,0.10120000,0.00084000,-0.00343000,0.00077000
-0.00820000,-0.00180000,0.10110000,-0.00021000,-0.00378000,0.00063000
-0.00820000,-0.00180000,0.10110000,-0.00021000,-0.00378000,0.00063000
-0.00790000,-0.00120000,0.10080000,-0.00063000,-0.00392000,0.00063000
-0.00790000,-0.00120000,0.10080000,-0.00140000,-0.00392000,0.00028000
-0.00780000,-0.00150000,0.10050000,-0.00140000,-0.00392000,0.00028000
-0.00790000,-0.00120000,0.09990000,-0.00189000,-0.00371000,0.00014000
-0.00790000,-0.00120000,0.09990000,-0.00189000,-0.00371000,0.00014000
-0.00760000,-0.00140000,0.10030000,-0.00091000,-0.00357000,-0.00021000
-0.00790000,-0.00130000,0.10090000,0.00007000,-0.00371000,-0.00014000
-0.00840000,-0.00140000,0.10210000,-0.00070000,-0.00406000,0.00000000
-0.00760000,-0.00250000,0.10260000,-0.00336000,-0.00483000,-0.00035000
-0.00590000,-0.00400000,0.10010000,-0.00574000,-0.00532000,-0.00063000
-0.00590000,-0.00400000,0.10010000,-0.00455000,-0.00378000,-0.00028000
-0.00460000,-0.00280000,0.10010000,-0.00455000,-0.00378000,-0.00028000
-0.00440000,0.00010000,0.10350000,-0.00091000,-0.00266000,0.00042000
-0.00270000,0.00300000,0.10270000,0.00098000,-0.00056000,0.00133000
0.00340000,0.00690000,0.09580000,0.00000000,-0.00168000,0.00203000
0.00540000,0.00050000,0.07580000,0.00035000,-0.00371000,0.00119000
-0.00540000,-0.01220000,0.07150000,0.00525000,0.00644000,0.00420000
-0.00540000,-0.01220000,0.07150000,0.00525000,0.00644000,0.00420000
-0.03350000,-0.00600000,0.14960000,0.01141000,0.04718000,0.00770000
-0.03930000,0.01470000,0.14830000,-0.01435000,0.07987000,-0.00385000
-0.02380000,-0.00450000,0.06940000,-0.04046000,-0.00784000,-0.00882000
-0.02380000,-0.00450000,0.06940000,-0.04046000,-0.00784000,-0.00882000
0.00300000,-0.01210000,0.06710000,-0.02254000,-0.05096000,-0.01379000
0.00630000,-0.01300000,0.11710000,-0.00567000,0.01470000,-0.00833000
-0.02210000,-0.00310000,0.08080000,-0.00567000,0.02730000,0.00791000
-0.03070000,-0.00780000,0.11740000,0.00476000,-0.01596000,0.00063000
-0.00990000,-0.00540000,0.10070000,-0.00350000,-0.01589000,-0.00994000
-0.00200000,-0.00880000,0.11790000,-0.01386000,-0.03199000,-0.00161000
-0.00200000,-0.00880000,0.11790000,-0.02772000,-0.03115000,0.00665000
-0.01280000,-0.01320000,0.12290000,-0.02772000,-0.03115000,0.00665000
-0.02340000,-0.01040000,0.11500000,-0.02765000,-0.02961000,0.00133000
-0.01470000,-0.01320000,0.08810000,-0.01057000,-0.02758000,-0.01050000
0.01590000,-0.00010000,0.07010000,-0.00371000,-0.03444000,-0.01701000
0.02780000,0.01170000,0.05430000,0.01736000,-0.01337000,-0.00224000
0.02780000,0.01170000,0.05430000,0.04109000,0.01673000,0.00917000
0.00660000,0.00070000,0.11680000,0.04109000,0.01673000,0.00917000
-0.02140000,-0.01320000,0.09760000,0.02807000,0.03094000,0.01106000
-0.03010000,-0.00720000,0.10630000,0.00896000,0.00938000,0.00609000
-0.01390000,-0.00410000,0.10890000,0.00203000,-0.01232000,0.00056000
0.00000000,-0.00760000,0.10880000,-0.00371000,-0.01813000,-0.00161000
-0.00130000,-0.00480000,0.09170000,-0.00798000,-0.01113000,0.00056000
-0.00130000,-0.00480000,0.09170000,-0.00798000,-0.01113000,0.00056000
-0.00790000,-0.00090000,0.09430000,0.00469000,-0.00182000,0.00483000
-0.01000000,-0.00260000,0.10040000,0.01610000,0.00490000,0.00364000
-0.01170000,-0.00310000,0.10280000,0.01211000,0.00609000,0.00224000
-0.01260000,-0.00110000,0.10760000,0.00224000,0.00392000,0.00126000
-0.01020000,-0.00360000,0.10500000,-0.00441000,-0.00217000,-0.00154000
-0.01020000,-0.00360000,0.10500000,-0.00637000,-0.00588000,-0.00371000
-0.00680000,-0.00500000,0.10150000,-0.00637000,-0.00588000,-0.00371000
-0.00580000,-0.00280000,0.10130000,-0.00294000,-0.00308000,-0.00252000
-0.00720000,-0.00290000,0.10140000,0.00126000,-0.00175000,-0.00161000
-0.00820000,-0.00230000,0.10220000,0.00133000,-0.00203000,-0.00168000
